Id,R,Name,Team,Year,Pv,Mv,Fm
633,C,Fares,Lazio,2020,21,5.76,5.69
669,C,Donsah,Bologna,2020,0,0.0,0.0
772,C,Kragl,Benevento,2020,0,0.0,0.0
1915,C,Tello,Benevento,2020,12,5.92,6.12
2008,C,Linetty,Torino,2020,24,5.69,5.71
2121,C,Melegoni,Genoa,2020,8,6.12,6.06
2265,C,Schiattarella,Benevento,2020,28,5.88,5.73
2659,C,Dabo,Benevento,2020,17,5.85,5.74
4384,C,Jagiello,Genoa,2020,0,0.0,0.0
4449,C,Tonali,Milan,2020,24,5.79,5.73
4501,C,Obiang,Sassuolo,2020,24,5.85,5.77
5328,C,Gojak,Torino,2020,11,5.73,6.05
27,C,Grassi,Parma,2020,20,5.72,5.55
342,C,Parolo,Lazio,2020,13,5.88,5.88
374,C,Poli,Bologna,2020,10,5.95,6.0
1871,C,Deiola,Cagliari,2020,20,5.65,5.58
2334,C,Leris,Sampdoria,2020,9,5.89,5.83
2378,C,Pastore,Roma,2020,3,6.0,6.0
2825,C,Bourabia,Sassuolo,2020,11,5.86,6.09
2854,C,Bradaric F.,Cagliari,2020,0,0.0,0.0
4327,C,Oliva,Cagliari,2020,6,5.83,5.83
4975,C,Escalante,Lazio,2020,19,5.95,5.82
4987,C,Bartolomei,Spezia,2020,5,5.9,6.0
5319,C,Sohm,Parma,2020,17,5.65,5.79
5329,C,Makengo,Udinese,2020,13,5.81,5.77
5420,C,Darboe,Roma,2020,4,5.88,5.62
172,C,Borja Valero,Fiorentina,2020,12,5.83,5.71
179,C,Petriccione,Crotone,2020,15,5.63,5.4
272,C,Medel,Bologna,2020,11,5.82,5.86
333,C,Cataldi,Lazio,2020,13,5.73,5.58
2076,C,Rog,Cagliari,2020,14,5.96,5.89
2213,C,Cassata,Genoa,2020,5,5.9,5.7
2726,C,Danzi,Verona,2020,2,5.5,5.25
2848,C,Frattesi,Sassuolo,2020,0,0.0,0.0
4287,C,Lobotka,Napoli,2020,5,6.0,5.8
4370,C,Portanova,Genoa,2020,5,5.7,5.6
4390,C,Anderson D.,Lazio,2020,2,5.5,5.5
4411,C,Agoume,Spezia,2020,11,5.95,5.86
4498,C,Henderson L.,Verona,2020,0,0.0,0.0
4921,C,Askildsen,Sampdoria,2020,3,6.0,5.83
4995,C,Segre,Torino,2020,5,5.8,5.7
5008,C,Eduardo Henrique,Crotone,2020,17,5.65,5.71
5318,C,Tramoni M.,Cagliari,2020,2,5.75,5.75
5346,C,Rojas,Crotone,2020,2,5.5,5.5
5397,C,Kovalenko,Atalanta,2020,0,0.0,0.0
5422,C,Zalewski,Roma,2020,1,6.0,7.0
299,C,Khedira,Juventus,2020,0,0.0,0.0
400,C,Dezi,Parma,2020,2,5.75,5.75
434,C,Jajalo,Udinese,2020,1,5.5,5.5
528,C,Magnanelli,Sassuolo,2020,7,5.64,5.5
557,C,Benassi,Verona,2020,0,0.0,0.0
589,C,Badu,Verona,2020,0,0.0,0.0
1982,C,Parigini,Genoa,2020,1,6.0,6.0
2075,C,Cristoforo,Fiorentina,2020,0,0.0,0.0
2107,C,Kiyine,Lazio,2020,0,0.0,0.0
2144,C,Coulibaly M.,Udinese,2020,2,6.0,6.0
2244,C,Del Pinto,Benevento,2020,0,0.0,0.0
2264,C,Mora,Spezia,2020,2,5.75,5.75
2286,C,Crociata,Crotone,2020,2,5.75,5.75
2357,C,Cyprien,Parma,2020,10,5.7,5.6
2725,C,Caligara,Cagliari,2020,6,5.58,5.42
2733,C,Sanogo,Benevento,2020,0,0.0,0.0
2804,C,Scozzarella,Parma,2020,3,5.5,5.33
2835,C,Kingsley,Bologna,2020,0,0.0,0.0
2852,C,Riccardi,Roma,2020,0,0.0,0.0
2855,C,Vieira,Verona,2020,4,5.62,5.5
4349,C,Nicolussi Caviglia,Parma,2020,0,0.0,0.0
4353,C,Montiel,Fiorentina,2020,0,0.0,0.0
4465,C,Fagioli,Juventus,2020,1,6.0,6.0
4512,C,Schone,Genoa,2020,0,0.0,0.0
4896,C,Maldini,Milan,2020,0,0.0,0.0
4919,C,Baldursson,Bologna,2020,5,5.7,5.5
4935,C,Ladinetti,Cagliari,2020,0,0.0,0.0
4953,C,Palumbo,Udinese,2020,1,5.0,5.0
4968,C,Gomelt,Crotone,2020,1,6.0,6.0
4969,C,Mustacchio,Crotone,2020,0,0.0,0.0
4986,C,Acampora,Spezia,2020,9,5.94,5.83
4989,C,Mastinu,Spezia,2020,1,5.5,5.5
5331,C,Basit,Benevento,2020,0,0.0,0.0
5341,C,Eyango,Genoa,2020,1,6.5,7.5
5421,C,Camara D.,Parma,2020,0,0.0,0.0
5423,C,Bove,Roma,2020,0,0.0,0.0
5425,C,Urbanski,Bologna,2020,0,0.0,0.0
5438,C,Kosznovszky,Parma,2020,1,5.0,5.0
5443,C,Diambo,Benevento,2020,0,0.0,0.0
507,A,Muriel,Atalanta,2020,32,6.67,8.92
2531,A,Lukaku,Inter,2020,35,6.63,8.89
2610,A,Ronaldo,Juventus,2020,33,6.32,8.79
531,A,Berardi,Sassuolo,2020,30,6.6,8.37
409,A,Insigne,Napoli,2020,35,6.53,8.21
2841,A,Vlahovic,Fiorentina,2020,37,6.27,8.01
608,A,Zapata D.,Atalanta,2020,37,6.42,7.88
785,A,Immobile,Lazio,2020,35,6.23,7.7
2764,A,Martinez L.,Inter,2020,38,6.46,7.87
1997,A,Simy,Crotone,2020,37,6.12,7.78
441,A,Belotti,Torino,2020,34,6.43,7.6
2530,A,Ibrahimovic,Milan,2020,18,6.28,8.28
410,A,Mertens,Napoli,2020,27,6.15,7.37
4661,A,Osimhen,Napoli,2020,24,6.33,7.58
313,A,Morata,Juventus,2020,30,6.15,7.4
1874,A,Joao Pedro,Cagliari,2020,37,6.16,7.41
2819,A,Caputo,Sassuolo,2020,24,6.12,7.65
4517,A,Lozano,Napoli,2020,32,6.31,7.34
2475,A,Sanchez,Inter,2020,25,6.38,7.34
5233,A,Mayoral,Roma,2020,22,6.09,7.57
186,A,Rebic,Milan,2020,27,6.19,7.44
472,A,Destro,Genoa,2020,25,6.16,7.42
568,A,Quagliarella,Sampdoria,2020,32,6.14,7.28
5336,A,Nzola,Spezia,2020,25,6.22,7.56
177,A,Ilicic,Atalanta,2020,28,6.27,7.2
1974,A,Schick,Roma,2020,0,0.0,0.0
215,A,Verde,Spezia,2020,19,6.34,7.34
2195,A,Ounas,Crotone,2020,20,6.38,7.15
4970,A,Messias,Crotone,2020,36,6.24,6.99
408,A,Higuain,Juventus,2020,0,0.0,0.0
495,A,Correa,Lazio,2020,28,6.0,6.91
2137,A,Scamacca,Genoa,2020,26,6.17,7.08
4510,A,Rafael Leao,Milan,2020,29,6.02,6.78
5311,A,Shomurodov,Genoa,2020,30,6.17,6.98
2719,A,Barrow,Bologna,2020,38,6.0,6.76
245,A,Pandev,Genoa,2020,28,6.02,6.79
345,A,Keita B.,Sampdoria,2020,22,6.0,6.86
407,A,Gabbiadini,Sampdoria,2020,15,6.2,6.9
2167,A,Orsolini,Bologna,2020,31,5.97,6.74
2284,A,Caicedo,Lazio,2020,21,6.19,7.21
647,A,Dzeko,Roma,2020,25,5.96,6.76
383,A,Petagna,Napoli,2020,16,6.16,7.09
4371,A,Raspadori,Sassuolo,2020,20,6.28,7.15
280,A,Palacio,Bologna,2020,33,6.06,6.59
309,A,Dybala,Juventus,2020,19,6.11,6.89
1939,A,Lapadula,Benevento,2020,37,5.91,6.5
1958,A,Caprari,Benevento,2020,30,6.0,6.52
247,A,Pavoletti,Cagliari,2020,22,5.98,6.5
315,A,Zaza,Torino,2020,26,5.83,6.44
2832,A,Boga,Sassuolo,2020,27,5.98,6.46
2409,A,Ribery,Fiorentina,2020,29,6.12,6.4
4324,A,Okaka,Udinese,2020,22,5.82,6.36
4359,A,Piccoli,Spezia,2020,14,6.07,7.14
4992,A,Gyasi,Spezia,2020,36,5.96,6.4
479,A,Sanabria,Torino,2020,14,5.93,7.0
643,A,Defrel,Sassuolo,2020,28,5.93,6.3
1879,A,Farias,Spezia,2020,26,5.9,6.35
2012,A,Milik,Napoli,2020,0,0.0,0.0
2061,A,Simeone,Cagliari,2020,29,5.71,6.34
2489,A,Pedro,Roma,2020,26,5.88,6.44
4415,A,Skov Olsen,Bologna,2020,25,5.92,6.26
5322,A,Mihaila,Parma,2020,14,6.14,6.79
474,A,Gervinho,Parma,2020,27,5.7,6.3
537,A,Sansone,Bologna,2020,23,5.91,6.22
4963,A,Insigne R.,Benevento,2020,28,5.93,6.25
5394,A,Gaich,Benevento,2020,14,5.68,6.11
795,A,El Shaarawy,Roma,2020,9,5.67,5.94
1882,A,Sau,Benevento,2020,20,5.92,6.55
1998,A,Pjaca,Genoa,2020,29,5.81,6.19
505,A,Bonazzoli,Torino,2020,15,5.97,6.53
1943,A,Nestorovski,Udinese,2020,14,6.0,6.5
2154,A,Vignato,Bologna,2020,25,6.0,6.2
4884,A,Carles Perez,Roma,2020,16,6.03,6.47
5393,A,Man,Parma,2020,11,6.09,6.68
5401,A,Pelle',Parma,2020,10,5.95,6.4
90,A,Lasagna,Verona,2020,34,5.63,5.97
183,A,Babacar,Sassuolo,2020,0,0.0,0.0
2304,A,Salcedo E.,Verona,2020,16,5.88,6.22
2826,A,Pussetto,Udinese,2020,11,6.18,7.0
5004,A,Forestieri,Udinese,2020,17,5.91,6.12
312,A,Mandzukic,Milan,2020,6,5.83,5.83
4333,A,Despodov,Cagliari,2020,0,0.0,0.0
5292,A,Lammers,Atalanta,2020,8,5.94,6.69
475,A,Iago Falque,Benevento,2020,10,5.95,6.35
2038,A,Pinamonti,Inter,2020,4,6.25,7.0
2163,A,Cornelius,Parma,2020,29,5.66,5.83
2325,A,Karamoh,Parma,2020,21,5.81,6.12
2327,A,Stepinski,Verona,2020,0,0.0,0.0
2776,A,Younes,Napoli,2020,0,0.0,0.0
4453,A,Torregrossa,Sampdoria,2020,4,6.0,6.75
306,A,Cerri,Cagliari,2020,10,5.85,6.15
311,A,Llorente,Udinese,2020,16,5.78,5.91
652,A,Kalinic,Verona,2020,17,5.74,6.03
819,A,Favilli,Verona,2020,9,5.94,6.56
2155,A,Cutrone,Fiorentina,2020,7,5.71,5.71
2196,A,Galabinov,Spezia,2020,8,6.0,6.75
4435,A,Colley E.,Verona,2020,19,5.95,6.08
5012,A,Muriqi,Lazio,2020,20,5.68,5.8
5310,A,Hauge,Milan,2020,11,5.82,6.36
2119,A,Deulofeu,Udinese,2020,12,6.0,6.33
2762,A,Kouame',Fiorentina,2020,23,5.7,5.83
4962,A,Improta,Benevento,2020,34,5.69,5.62
5009,A,Riviere,Crotone,2020,14,5.79,6.0
5395,A,Braaf,Udinese,2020,3,6.17,7.17
4463,A,Esposito,Inter,2020,0,0.0,0.0
4500,A,Di Carmine,Crotone,2020,18,5.58,5.53
5086,A,Zirkzee,Parma,2020,3,5.5,5.5
5391,A,Kokorin,Fiorentina,2020,4,5.75,5.62
123,A,Inglese,Parma,2020,13,5.62,5.69
767,A,Tupta,Verona,2020,1,5.0,5.0
1839,A,Edera,Torino,2020,1,6.5,6.5
2794,A,Micin,Udinese,2020,1,5.5,5.5
2853,A,Moncini,Benevento,2020,8,5.75,5.75
2873,A,Teodorczyk,Udinese,2020,0,0.0,0.0
4894,A,Haraslin,Sassuolo,2020,11,5.77,5.64
5003,A,Kargbo,Crotone,2020,1,5.5,5.5
5352,A,Di Serio,Benevento,2020,8,5.75,5.75
5415,A,Traore' C.,Parma,2020,1,5.5,5.5
5439,A,Kallon,Genoa,2020,1,6.5,6.5
447,A,La Gumina,Sampdoria,2020,6,5.5,5.5
637,A,Siligardi,Crotone,2020,3,5.67,5.67
2013,A,Ricci F.,Sassuolo,2020,0,0.0,0.0
2743,A,Santander,Bologna,2020,2,5.75,6.25
2773,A,Sprocati,Parma,2020,1,5.5,5.5
4335,A,Schiappacasse,Sassuolo,2020,1,6.0,6.0
4346,A,Millico,Torino,2020,1,6.0,6.0
4368,A,Juwara,Bologna,2020,1,6.0,6.0
4387,A,Adorante,Parma,2020,0,0.0,0.0
4388,A,Adekanye,Lazio,2020,0,0.0,0.0
4489,A,Rauti,Torino,2020,0,0.0,0.0
4862,A,Diallo Am.,Atalanta,2020,0,0.0,0.0
4923,A,Colombo,Milan,2020,2,5.75,5.75
4938,A,Moro,Lazio,2020,0,0.0,0.0
4940,A,Gagliano,Cagliari,2020,0,0.0,0.0
4991,A,Gudjohnsen,Spezia,2020,0,0.0,0.0
5011,A,Dragus,Crotone,2020,5,5.4,5.4
5013,A,Asoro,Genoa,2020,0,0.0,0.0
5060,A,Ake' M.,Juventus,2020,0,0.0,0.0
5297,A,Luvumbo,Cagliari,2020,0,0.0,0.0
5303,A,Males,Genoa,2020,0,0.0,0.0
5361,A,Rabbi,Bologna,2020,0,0.0,0.0
5378,A,Oddei,Sassuolo,2020,3,6.17,6.83
5414,A,Karamoko Is.,Sassuolo,2020,0,0.0,0.0
5419,A,Correia,Juventus,2020,0,0.0,0.0
5436,A,Raimondo,Bologna,2020,0,0.0,0.0
2428,P,Sommer,Inter,2023,34,6.12,5.63
453,P,Szczesny,Juventus,2023,35,6.21,5.43
5841,P,Svilar,Roma,2023,15,6.47,5.37
5876,P,Di Gregorio,Monza,2023,33,6.35,5.47
133,P,Skorupski,Bologna,2023,32,6.17,5.33
2815,P,Terracciano,Fiorentina,2023,33,6.27,5.26
4431,P,Carnesecchi,Atalanta,2023,27,6.19,5.3
2170,P,Milinkovic-Savic V.,Torino,2023,36,6.12,5.24
4360,P,Caprile,Empoli,2023,23,6.26,5.22
572,P,Meret,Napoli,2023,31,6.06,4.97
4957,P,Montipo',Verona,2023,37,6.31,4.99
2134,P,Falcone,Lecce,2023,38,6.25,4.91
2814,P,Provedel,Lazio,2023,30,6.23,5.13
5116,P,Martinez Jo.,Genoa,2023,36,6.14,4.97
6462,P,Okoye,Udinese,2023,21,6.17,4.93
6482,P,Mandas,Lazio,2023,8,6.25,5.5
4312,P,Maignan,Milan,2023,29,6.05,4.86
2722,P,Ravaglia F.,Bologna,2023,6,6.33,6.33
509,P,Consigli,Sassuolo,2023,35,6.14,4.27
574,P,Scuffet,Cagliari,2023,31,6.13,4.31
4270,P,Rui Patricio,Roma,2023,23,5.98,4.78
4867,P,Turati,Frosinone,2023,31,6.19,4.42
4,P,Sportiello,Milan,2023,7,6.14,4.57
761,P,Audero,Inter,2023,4,6.0,5.25
2792,P,Musso,Atalanta,2023,11,6.14,5.05
218,P,Perin,Juventus,2023,3,6.0,5.67
2294,P,Cerofolini,Frosinone,2023,8,5.94,4.25
6120,P,Ochoa,Salernitana,2023,21,6.31,4.21
316,P,Berisha,Empoli,2023,14,6.11,4.54
511,P,Perilli,Verona,2023,1,7.5,5.5
1926,P,Di Gennaro,Inter,2023,1,6.5,6.5
1930,P,Pinsoglio,Juventus,2023,1,6.5,6.5
2297,P,Rossi F.,Atalanta,2023,1,6.5,6.5
188,P,Leali,Genoa,2023,2,6.5,5.25
610,P,Gollini,Napoli,2023,7,6.0,4.86
1946,P,Aresti,Cagliari,2023,1,6.0,5.0
1947,P,Fiorillo,Salernitana,2023,4,6.0,3.88
2178,P,Cragno,Sassuolo,2023,3,6.0,3.67
2211,P,Silvestri,Udinese,2023,17,5.82,4.18
5853,P,Sorrentino A.,Monza,2023,7,6.0,3.71
3,P,Radunovic,Cagliari,2023,7,5.71,4.0
41,P,Mirante,Milan,2023,2,6.25,4.75
159,P,Sepe,Lazio,2023,0,0.0,0.0
217,P,Lamanna,Monza,2023,0,0.0,0.0
219,P,Sommariva,Genoa,2023,0,0.0,0.0
510,P,Pegolo,Sassuolo,2023,0,0.0,0.0
543,P,Padelli,Udinese,2023,0,0.0,0.0
673,P,Perisan,Empoli,2023,1,5.0,3.0
2338,P,Costil,Salernitana,2023,13,6.19,3.96
2799,P,Frattali,Frosinone,2023,0,0.0,0.0
2845,P,Contini,Napoli,2023,1,6.0,6.0
4351,P,Brancolini,Lecce,2023,0,0.0,0.0
4468,P,Bleve,Lecce,2023,0,0.0,0.0
4491,P,Berardi A.,Verona,2023,0,0.0,0.0
4525,P,Gemello,Torino,2023,2,5.0,2.5
5304,P,Boer,Roma,2023,0,0.0,0.0
5502,P,Adamonis,Lazio,2023,0,0.0,0.0
5707,P,Piana,Udinese,2023,0,0.0,0.0
5822,P,Bagnolini,Bologna,2023,0,0.0,0.0
5832,P,Luis Maximiano,Lazio,2023,0,0.0,0.0
6184,P,Martinelli T.,Fiorentina,2023,1,6.5,4.5
6210,P,Popa,Torino,2023,0,0.0,0.0
6234,P,Stubljar,Empoli,2023,0,0.0,0.0
6248,P,Stankovic F.,Inter,2023,0,0.0,0.0
6255,P,Gori,Monza,2023,0,0.0,0.0
6403,P,Christensen O.,Fiorentina,2023,4,5.5,3.25
6406,P,Borbei,Lecce,2023,0,0.0,0.0
6415,P,Palmisani,Frosinone,2023,0,0.0,0.0
6505,P,Nava,Milan,2023,1,5.5,4.5
6509,P,Gasperini T.,Bologna,2023,0,0.0,0.0
6523,P,Samooja,Lecce,2023,0,0.0,0.0
6569,P,Stolz,Genoa,2023,0,0.0,0.0
254,D,Dimarco,Inter,2023,30,6.48,7.18
4433,D,Zortea,Frosinone,2023,19,6.16,6.63
5513,D,Dumfries,Inter,2023,30,6.1,6.53
2724,D,Buongiorno,Torino,2023,29,6.31,6.5
4292,D,Hernandez T.,Milan,2023,32,6.17,6.45
513,D,Acerbi,Inter,2023,29,6.17,6.5
2120,D,Bastoni,Inter,2023,28,6.32,6.45
2788,D,Bremer,Juventus,2023,36,6.24,6.36
4887,D,Bellanova,Torino,2023,36,6.14,6.35
5877,D,Carlos Augusto,Inter,2023,35,6.14,6.21
2525,D,Darmian,Inter,2023,32,6.14,6.33
4945,D,Calafiori,Bologna,2023,27,6.35,6.57
5323,D,Martinez Quarta,Fiorentina,2023,28,6.04,6.41
5365,D,Dragusin,Genoa,2023,19,6.11,6.45
5514,D,Vasquez,Genoa,2023,35,6.16,6.19
6217,D,Bisseck,Inter,2023,11,6.36,7.0
2169,D,Rodriguez R.,Torino,2023,35,6.11,6.17
2816,D,Di Lorenzo,Napoli,2023,36,6.07,6.21
4751,D,Tomori,Milan,2023,25,6.0,6.32
5526,D,Scalvini,Atalanta,2023,33,6.06,6.2
393,D,Luperto,Empoli,2023,38,6.0,6.05
2296,D,Mancini,Roma,2023,35,5.99,6.2
4210,D,Mina,Cagliari,2023,15,6.03,6.27
5375,D,Maehle,Atalanta,2023,0,0.0,0.0
5867,D,Gendrey,Lecce,2023,37,5.92,6.09
6066,D,Posch,Bologna,2023,30,6.1,6.15
322,D,De Vrij,Inter,2023,22,6.27,6.41
554,D,Zappacosta,Atalanta,2023,31,5.92,6.06
1852,D,Spinazzola,Roma,2023,23,6.09,6.3
4177,D,Pavard,Inter,2023,21,6.29,6.24
4237,D,Danilo,Juventus,2023,28,6.09,6.11
4502,D,Gallo,Lecce,2023,34,5.94,6.0
5354,D,Ruggeri,Atalanta,2023,33,5.97,6.08
5520,D,Cambiaso,Juventus,2023,34,6.0,6.12
5555,D,Kamara H.,Udinese,2023,31,6.06,6.1
5831,D,Gatti,Juventus,2023,32,5.97,6.11
6042,D,Lucumi',Bologna,2023,29,6.1,6.07
6235,D,Kayode,Fiorentina,2023,26,6.06,6.17
252,D,Biraghi,Fiorentina,2023,28,5.96,6.11
327,D,Patric,Lazio,2023,19,6.08,6.29
357,D,Calabria,Milan,2023,29,5.95,6.03
464,D,Florenzi,Milan,2023,27,6.0,6.19
2006,D,Lirola,Frosinone,2023,24,5.75,6.02
2160,D,Gosens,Inter,2023,0,0.0,0.0
2640,D,Kolasinac,Atalanta,2023,29,6.03,6.07
4409,D,Rrahmani,Napoli,2023,30,5.93,6.15
4772,D,Angelino,Roma,2023,16,5.94,5.88
6148,D,Kristiansen,Bologna,2023,30,5.97,6.0
294,D,Rugani,Juventus,2023,14,6.11,6.46
487,D,De Silvestri,Bologna,2023,12,6.17,6.67
787,D,Djimsiti,Atalanta,2023,36,5.94,5.92
2285,D,Bani,Genoa,2023,27,6.02,6.07
4332,D,Demiral,Atalanta,2023,0,0.0,0.0
4385,D,Lazaro,Torino,2023,30,6.02,6.07
4401,D,Gabbia,Milan,2023,17,6.06,6.26
4426,D,Toljan,Sassuolo,2023,24,5.92,6.06
4461,D,Zappa,Cagliari,2023,37,5.8,5.91
4899,D,Singo,Torino,2023,0,0.0,0.0
4904,D,Mari',Monza,2023,33,5.98,5.88
5838,D,Birindelli,Monza,2023,32,6.0,5.89
5847,D,Bijol,Udinese,2023,24,6.08,6.0
5856,D,Sambia,Salernitana,2023,16,5.91,6.09
6202,D,Beukema,Bologna,2023,30,6.02,6.02
6230,D,Dossena,Cagliari,2023,35,5.84,5.94
76,D,Romagnoli S.,Frosinone,2023,33,5.83,5.83
791,D,Sabelli,Genoa,2023,31,5.92,5.87
2653,D,Lykogiannis,Bologna,2023,18,5.97,6.36
2769,D,Magnani,Verona,2023,30,6.0,5.9
4245,D,Smalling,Roma,2023,6,5.83,5.83
4331,D,Ibanez,Roma,2023,0,0.0,0.0
4421,D,Augello,Cagliari,2023,32,5.77,5.81
4952,D,Monterisi,Frosinone,2023,18,5.83,6.25
5239,D,Llorente D.,Roma,2023,29,5.91,5.97
5603,D,Pongracic,Lecce,2023,36,5.94,5.81
5677,D,Perez N.,Udinese,2023,36,5.94,5.82
5678,D,Holm,Atalanta,2023,18,5.94,6.08
5982,D,Spence,Genoa,2023,15,6.0,5.97
6041,D,Schuurs,Torino,2023,9,6.11,6.33
6047,D,Ehizibue,Udinese,2023,20,5.88,5.82
6257,D,Dorgu,Lecce,2023,29,5.9,6.0
459,D,Manolas,Salernitana,2023,8,5.81,5.81
460,D,Romagnoli,Lazio,2023,28,5.96,5.8
2104,D,Bereszynski,Empoli,2023,23,5.85,5.83
2188,D,Marusic,Lazio,2023,37,5.72,5.73
2263,D,Lazzari,Lazio,2023,24,5.94,5.9
2318,D,Rogerio,Sassuolo,2023,0,0.0,0.0
2593,D,Martin,Genoa,2023,20,5.92,5.92
4317,D,N'Dicka,Roma,2023,25,5.86,5.86
4378,D,Ranieri L.,Fiorentina,2023,25,5.86,5.88
4530,D,Kyriakopoulos,Monza,2023,27,5.87,5.93
4982,D,Erlic,Sassuolo,2023,32,5.77,5.78
4994,D,Vojvoda,Torino,2023,21,5.88,5.95
5067,D,Bakker,Atalanta,2023,9,5.72,6.0
5481,D,Mazzocchi,Napoli,2023,25,5.68,5.64
5527,D,Zanoli,Salernitana,2023,18,5.83,5.75
5750,D,Ostigard,Napoli,2023,20,5.9,6.0
5764,D,Coppola D.,Verona,2023,20,5.85,5.92
5833,D,Gila,Lazio,2023,21,6.02,5.93
5851,D,Doig,Sassuolo,2023,28,5.82,5.77
5862,D,Valeri,Frosinone,2023,15,5.6,5.57
6046,D,Hien,Atalanta,2023,22,5.95,5.82
6245,D,Vogliacco,Genoa,2023,15,6.03,5.97
6432,D,Pierozzi,Salernitana,2023,12,6.0,6.0
6485,D,Kristensen T.,Udinese,2023,26,5.79,5.75
49,D,Masina,Torino,2023,15,5.87,5.8
697,D,Cuadrado,Inter,2023,10,6.05,6.2
1895,D,Ferrari G.,Sassuolo,2023,27,5.56,5.59
2180,D,Karsdorp,Roma,2023,18,6.03,6.08
2405,D,Boateng J.,Salernitana,2023,6,5.83,5.83
4374,D,Walukiewicz,Empoli,2023,27,5.76,5.65
4925,D,Carboni A.,Monza,2023,21,5.88,6.0
4958,D,Caldirola,Monza,2023,29,5.79,5.78
5010,D,Ismajli,Empoli,2023,25,5.72,5.68
5332,D,Bastoni S.,Empoli,2023,12,5.88,6.0
5532,D,Bradaric,Salernitana,2023,34,5.72,5.74
5695,D,Haps,Genoa,2023,14,5.93,6.0
5718,D,Viti,Sassuolo,2023,14,5.89,5.96
5739,D,De Winter,Genoa,2023,29,5.84,5.74
5804,D,Cacace,Empoli,2023,28,5.73,5.66
5835,D,Baschirotto,Lecce,2023,37,5.76,5.72
5840,D,Olivera,Napoli,2023,22,5.82,5.89
6039,D,Cabal,Verona,2023,19,5.82,5.66
6211,D,Zemura,Udinese,2023,21,5.86,5.98
6433,D,Huijsen,Roma,2023,11,5.86,6.05
140,D,Hysaj,Lazio,2023,20,5.7,5.65
226,D,Izzo,Monza,2023,20,5.82,5.62
253,D,D'Ambrosio,Monza,2023,24,5.79,5.69
256,D,Juan Jesus,Napoli,2023,24,5.69,5.67
286,D,Bonucci,Juventus,2023,0,0.0,0.0
418,D,Goldaniga,Cagliari,2023,13,5.65,5.54
662,D,Alex Sandro,Juventus,2023,10,6.0,6.25
695,D,Toloi,Atalanta,2023,14,5.89,5.68
729,D,Pereira P.,Monza,2023,19,5.76,5.74
1891,D,Ceccherini,Verona,2023,0,0.0,0.0
2016,D,Fazio,Salernitana,2023,17,5.71,5.85
2083,D,Biraschi,Genoa,2023,1,6.0,9.0
2130,D,Hateboer,Atalanta,2023,18,5.83,5.78
2164,D,Milenkovic,Fiorentina,2023,30,5.67,5.6
2252,D,Marchizza,Frosinone,2023,13,6.0,6.19
2633,D,Kjaer,Milan,2023,15,5.83,5.87
2728,D,Pellegrini Lu.,Lazio,2023,17,5.79,5.76
4432,D,Okoli,Frosinone,2023,34,5.72,5.62
4493,D,Dawidowicz,Verona,2023,26,5.77,5.6
4657,D,Celik,Roma,2023,12,5.92,5.88
4802,D,Vinagre,Verona,2023,7,5.79,5.79
4897,D,Pirola,Salernitana,2023,25,5.5,5.54
5449,D,Parisi,Fiorentina,2023,21,5.69,5.64
5509,D,Vina,Sassuolo,2023,15,5.7,5.6
5812,D,Terracciano F.,Milan,2023,19,5.89,5.89
5848,D,Ebosele,Udinese,2023,30,5.83,5.73
6231,D,Azzi,Cagliari,2023,22,5.84,5.82
6256,D,Ferreira J.,Udinese,2023,30,5.67,5.55
6576,D,Centonze,Verona,2023,9,5.67,5.67
142,D,Mario Rui,Napoli,2023,19,5.82,5.74
770,D,Pezzella Giu.,Empoli,2023,15,5.63,5.5
2192,D,Bonifazi,Frosinone,2023,6,5.75,5.75
2869,D,Djidji,Torino,2023,12,5.96,5.88
4976,D,Kalulu,Milan,2023,7,5.86,5.86
5447,D,Altare,Cagliari,2023,0,0.0,0.0
5450,D,Stojanovic,Empoli,2023,0,0.0,0.0
5498,D,Casale,Lazio,2023,19,5.68,5.55
6055,D,Thiaw,Milan,2023,20,5.68,5.4
6189,D,Missori,Sassuolo,2023,6,5.75,5.75
6220,D,Kristensen,Roma,2023,26,5.67,5.69
6426,D,Pedersen,Sassuolo,2023,23,5.72,5.72
660,D,Gyomber,Salernitana,2023,22,5.36,5.07
2174,D,Venuti,Lecce,2023,6,5.5,5.42
4263,D,Kabasele,Udinese,2023,10,5.75,5.8
4934,D,Lovato,Torino,2023,19,5.53,5.45
5017,D,Ballo-Toure',Milan,2023,0,0.0,0.0
5316,D,Amione,Verona,2023,8,5.69,5.56
5406,D,Di Pardo,Cagliari,2023,9,5.67,5.67
5480,D,Ebuehi,Empoli,2023,15,5.8,5.87
5533,D,Djalo',Juventus,2023,1,6.0,6.0
5554,D,Daniliuc,Salernitana,2023,11,5.45,5.36
5686,D,Soppy,Torino,2023,3,5.83,5.83
5691,D,Zima,Torino,2023,3,6.0,6.0
5701,D,Obert,Cagliari,2023,13,5.35,5.31
5747,D,Tressoldi,Sassuolo,2023,23,5.28,5.13
5748,D,Hefti,Genoa,2023,5,5.7,5.7
5757,D,Cittadini,Genoa,2023,3,6.0,5.83
5885,D,Dodo',Fiorentina,2023,6,5.75,5.75
6023,D,Guessand A.,Udinese,2023,1,5.5,5.5
6238,D,Oyono,Frosinone,2023,14,5.82,5.75
6244,D,Matturro,Genoa,2023,3,5.5,4.83
